笥,竹,11,sì
储,亻,12,chǔ
谫,讠,13,jiǎn
鎪,钅,14,sōu
伭,亻,7,xián
榮,艹,9,rónɡ
耳,耳,6,ěr
鸷,鸟,11,zhì
夹,大,6,jiā
鈿,钅,10,diàn
熾,火,9,chì
賀,贝,4,error
桃,木,10,táo
諄,讠,10,zhūn
胈,月,9,bá
黌,黄,11,error
铐,钅,11,kào
埒,土,10,liè
乗,丿,10,chénɡ
棘,木,12,jí
曜,日,18,yào
鵡,鸟,13,wǔ
糠,米,17,kānɡ
酩,酉,13,mǐnɡ
烨,火,10,yè
潭,氵,15,tán
们,亻,5,mén
蟲,虫,14,ɡuō
捵,扌,8,chēn
壸,士,11,kǔn
睽,目,14,kuí
覃,覀,12,tán
戊,戈,5,wù
澗,氵,10,jiàn
斛,斗,11,hú
蜜,虫,14,mì
瞧,目,17,qiáo
否,口,7,fǒu
刪,刂,7,shān
漬,氵,11,zì
德,彳,15,dé
喻,口,12,yù
隽,隹,10,jùn
眼,目,11,yǎn
县,厶,7,xiàn
況,冫,7,kuànɡ
蹂,足,16,róu
葆,艹,12,bǎo
绍,纟,8,shào
彌,弓,8,mí
顎,页,15,è
啐,口,11,cuì
協,十,5,yí
菟,艹,11,tú
峡,山,9,xiá
韧,韦,7,rèn
淫,氵,11,yín
转,车,8,zhuǎn
毯,毛,12,tǎn
荴,艹,11,error
婺,女,12,wù
靼,革,14,dá
偾,亻,11,fèn
谁,讠,10,shuí
殄,歹,9,tiǎn
羌,羊,7,qiānɡ
鈕,钅,9,niǔ
誚,讠,14,error
昝,日,9,zǎn
簡,竹,13,jiǎn
嶠,山,9,qiáo
室,宀,9,shì
钦,钅,9,qīn
贫,贝,8,pín
銪,钅,4,error
中,丨,4,zhōnɡ
鼷,鼠,23,xī
锻,钅,14,duàn
窺,穴,5,error
仂,亻,4,lè
评,讠,7,pínɡ
杇,土,6,wū
臈,月,14,là
筏,竹,12,fá
壎,土,8,xūn
闐,门,3,error
佗,亻,7,tuó
衙,行,13,yá
様,木,10,yànɡ
柜,木,8,ɡuì
締,纟,12,dì
驥,马,3,error
篤,竹,6,error
適,辶,9,shì
燨,日,4,error
蛲,虫,12,náo
鳶,鸟,5,error
姸,女,7,yán
白,白,5,bái
郾,阝,11,yǎn
侁,亻,8,shēn
蒇,艹,12,chǎn
麋,鹿,17,mí
愊,忄,12,bì
颏,页,12,kē
銓,钅,11,quán
冕,冂,11,miǎn
記,讠,5,jì
萜,艹,11,tiē
悟,忄,10,wù
鸠,鸟,7,jiū
頤,页,6,error
璧,玉,18,bì
享,亠,8,xiǎnɡ
優,亻,6,yōu
氬,气,10,yà
岷,山,8,mín
鮹,魚,10,shāo
嚻,口,18,xiāo
閽,门,11,hūn
琼,王,12,qiónɡ
傿,亻,2,error
濁,氵,9,zhuó
赂,贝,10,lù
揉,扌,12,róu
腊,月,12,là
魎,鬼,16,liǎnɡ
镒,钅,15,yì
燕,灬,16,yàn
蛛,虫,12,zhū
楚,木,13,chǔ
捞,扌,10,lāo
忡,忄,7,chōnɡ
絢,纟,8,zhōnɡ
姥,女,9,lǎo
铧,钅,11,huá
睦,目,13,mù
叩,口,5,kòu
棯,木,4,error
拳,手,10,quán
驸,马,8,fù
鑼,钅,13,luó
茉,艹,8,mò
帋,纟,5,zhǐ
皐,白,11,yǎnɡ
炔,火,8,quē
辖,车,14,xiá
攝,扌,5,tān
莞,艹,10,wǎn
缡,纟,13,lí
庠,广,9,xiánɡ
猩,犭,12,xīnɡ
动,力,6,dònɡ
醪,酉,18,láo
殮,歹,11,liàn
舳,舟,11,zhú
鰷,鱼,15,tiáo
羶,月,17,shān
阻,阝,7,zǔ
禺,忄,9,yú
軀,身,11,qū
摇,扌,13,yáo
苈,艹,7,lì
繋,糸,7,xì
鳌,鱼,18,áo
嗒,口,12,dā
譙,讠,14,error
齡,齿,9,yà
绠,纟,10,ɡěnɡ
婣,女,3,error
饥,饣,5,jī
鍩,钅,13,nuò
狨,犭,9,rónɡ
诮,讠,9,qiào
東,一,5,dōnɡ
慵,忄,14,yōnɡ
筹,竹,13,chóu
哼,口,10,hēnɡ
氂,牜,8,error
薇,艹,16,wēi
昆,日,8,kūn
龋,齿,17,qǔ
怊,忄,8,chāo
岍,山,7,qiān
馏,饣,13,liú
税,禾,12,shuì
世,一,5,shì
蔜,艹,11,error
鼠,鼠,13,shǔ
箣,竹,14,cè
尢,尢,3,yóu
錨,钅,13,máo
倪,亻,10,ní
蚱,虫,11,zhà
愴,忄,7,chuànɡ
嶷,山,17,yí
笸,竹,11,pǒ
钽,钅,10,tǎn
滁,氵,12,chú
佀,亻,6,sì
拉,扌,8,lā
聊,耳,11,liáo
糍,米,15,cí
嵌,山,12,qiàn
驎,馬,17,lín
监,皿,10,jiān
坐,土,7,zuò
鑒,金,13,jiàn
兔,儿,8,tù
跗,足,12,fū
湖,氵,12,hú
蟛,虫,18,pénɡ
臟,月,4,error
扞,扌,12,error
廡,忄,8,error
濫,氵,11,error
蝰,虫,15,kuí
腴,月,12,yú
并,干,6,bìnɡ
燿,羽,16,yì
踁,月,4,error
澀,氵,10,sè
蠅,虫,14,yínɡ
榄,木,13,lǎn
舉,丶,10,yān
授,扌,11,shòu
弋,弋,3,yì
鰍,鱼,17,qiū
夏,夂,10,xià
阑,门,12,lán
逕,彳,10,jìnɡ
熔,火,14,rónɡ
標,木,9,biāo
徠,彳,10,lái
鲢,鱼,15,lián
砥,石,10,dǐ
妤,女,7,yú
厨,厂,12,chú
邪,阝,6,xié
檮,木,11,táo
茳,艹,9,jiānɡ
撲,扌,5,pū
纶,纟,7,lún
確,石,12,què
迀,辶,3,ɡān
歃,欠,13,shà
规,见,8,ɡuī
敇,攵,10,cè
罋,瓦,8,wènɡ
哒,口,9,dā
釔,钅,6,yǐ
翠,羽,14,cuì
季,子,8,jì
顥,页,18,hào
秤,禾,10,chènɡ
啧,口,11,zé
諮,讠,14,error
穹,穴,8,qiónɡ
寸,寸,3,cùn
冁,丷,18,chǎn
猂,忄,8,error
垅,土,3,error
骇,马,9,hài
肋,月,6,lèi
缊,纟,12,wēn
蚏,刂,2,error
貓,犭,11,māo
欒,木,10,luán
鐘,钅,9,zhōnɡ
碛,石,16,qì
崞,山,11,ɡuō
耠,耒,12,huō
撣,扌,11,dǎn
蘤,艹,7,huā
谨,讠,13,jǐn
傫,亻,13,lěi
伪,亻,6,wěi
爬,爪,8,pá
嚯,口,19,huò
馱,马,3,error
砰,石,10,pēnɡ
岳,山,8,yuè
縴,纟,6,xiān
薹,艹,17,tái
讽,讠,6,fěnɡ
亿,亻,3,yì
燁,火,10,yè
饆,飠,18,bì
屈,尸,8,qū
齊,齐,6,error
揍,扌,12,zòu
蕎,艹,10,zhōnɡ
槑,木,4,error
濕,氵,12,shī
乔,丿,6,qiáo
煖,日,13,nuǎn
飛,飞,3,fēi
睚,目,13,yá
寝,宀,13,qǐn
黟,黑,18,yī
絞,纟,9,jiǎo
蓣,艹,13,yù
换,扌,10,huàn
諧,讠,14,error
楦,木,13,xuàn
烫,火,10,tànɡ
鉬,钅,10,mù
盯,目,7,dīnɡ
啮,口,11,niè
顰,页,6,error
拷,扌,9,kǎo
葸,艹,12,xǐ
詼,讠,8,huī
滿,氵,11,error
炀,火,7,yánɡ
吃,口,6,chī
的,白,8,de
娇,女,9,jiāo
鴉,鸟,9,yā
梐,木,9,jié
輕,车,9,qīnɡ
醖,酉,11,yùn
甙,甘,8,dài
莢,艹,10,lí
覦,见,4,error
洩,氵,9,xiè
匭,匚,8,error
阯,土,7,zhǐ
疮,疒,9,chuānɡ
失,大,5,shī
箲,竹,12,xiǎn
張,弓,7,zhānɡ
舷,舟,11,xián
憶,忄,4,yì
蠻,虫,6,error
参,厶,8,cān
雄,隹,12,xiónɡ
穇,禾,16,shān
姆,女,8,mǔ
恋,心,10,liàn
苌,艹,7,chánɡ
晏,日,10,yàn
軔,车,7,rèn
剗,刂,7,chǎn
镙,钅,8,luó
瓘,王,21,ɡuàn
幟,巾,8,zhì
腡,月,4,error
惠,心,12,huì
蝥,虫,15,móu
注,氵,8,zhù
獭,犭,16,tǎ
问,门,6,wèn
声,士,7,shēnɡ
罵,马,3,error
閃,门,3,error
嚅,口,17,rú
井,二,4,jǐnɡ
锘,钅,13,nuò
羟,羊,11,qiǎnɡ
质,贝,8,zhì
个,丨,3,ɡè
猬,犭,12,wèi
缴,纟,16,jiǎo
蒹,艹,13,jiān
攸,攵,7,yōu
便,亻,9,biàn
烁,火,9,shuò
兀,儿,3,wū
盅,皿,9,zhōnɡ
顆,页,12,kē
糉,米,6,error
鹊,鸟,13,què
拍,扌,8,pāi
葎,艹,12,lǜ
棑,木,11,bèi
詒,言,7,yí
滕,水,15,ténɡ
佔,亻,7,zhàn
鏗,钅,4,error
哙,口,9,kuài
駛,马,8,shǐ
诧,讠,8,chà
桦,木,10,huà
鍬,钅,14,qiāo
矯,矢,5,error
饰,饣,8,shì
蕸,艹,14,xiá
送,辶,9,sònɡ
阅,门,10,yuè
瞄,目,13,miáo
鰉,鱼,8,lún
綈,纟,10,tí
舍,舌,8,shě
掌,手,12,zhǎnɡ
蠑,虫,15,rónɡ
琙,王,4,error
喘,口,12,chuǎn
宜,宀,8,yí
鲞,鱼,14,xiǎnɡ
怡,忄,8,yí
芢,艹,12,rén
春,日,9,chūn
氩,气,10,yà
躪,足,21,lìn
刭,刂,7,jǐnɡ
報,扌,7,bào
悶,门,7,mèn
褻,亠,11,error
輿,臼,14,yú
沾,氵,8,zhān
釀,酉,14,niànɡ
筇,竹,11,qiónɡ
壆,子,8,xué
態,心,4,error
廊,广,11,lánɡ
菌,艹,11,jūn
杏,木,7,xìnɡ
觐,见,15,jìn
浓,氵,9,nónɡ
返,辶,7,fǎn
南,十,9,nán
痘,疒,12,dòu
召,口,5,zhào
铮,钅,11,zhēnɡ
髲,髟,15,bì
胶,月,10,jiāo
摹,手,14,mó
蛺,虫,12,jiá
賾,贝,15,zé
颇,页,11,pō
笆,竹,10,bā
徉,彳,9,yánɡ
芋,艹,6,yù
紊,糸,10,wěn
躓,足,7,error
椒,木,12,jiāo
化,匕,4,huà
窛,竹,12,kòu
唚,口,9,qìn
頜,页,6,error
粟,米,12,sù
萤,艹,11,yínɡ
梧,木,11,wú
劫,力,7,jié
醭,酉,19,bú
咯,口,9,ɡē
庳,广,11,bì
鶵,隹,8,error
覽,见,9,lǎn
格,木,10,ɡé
剀,刂,8,kǎi
病,疒,10,bìnɡ
蝎,虫,15,xiē
郗,阝,9,xī
埙,土,10,xūn
畚,田,10,běn
姝,女,9,shū
鳟,鱼,20,zūn
慢,忄,14,màn
武,止,8,wǔ
俩,亻,9,liǎnɡ
浪,氵,10,lànɡ
瓯,瓦,8,ōu
驰,马,6,chí
绳,纟,11,shénɡ
惷,虫,21,chǔn
櫻,木,15,yīnɡ
佾,亻,8,yì
錁,钅,13,kè
犀,牛,12,xī
锅,钅,12,ɡuō
堇,土,11,jǐn
鼉,黽,20,tuó
纈,纟,12,yún
脍,月,10,kuài
悌,忄,10,tì
檐,木,17,yán
专,一,4,zhuān
沔,氵,7,miǎn
鎖,钅,12,suǒ
眙,目,10,yí
墜,土,7,zhuì
挡,扌,9,dǎnɡ
攥,扌,23,zuàn
讦,讠,5,jié
漩,氵,14,xuán
亨,亠,7,hēnɡ
儭,亻,18,qìn
鸳,鸟,10,yuān
崵,山,3,error
耷,耳,9,dā
註,言,11,zhù
谿,谷,7,error
癃,疒,16,lónɡ
铄,钅,10,shuò
硇,石,9,náo
密,宀,11,mì
手,手,4,shǒu
背,月,9,bèi
湓,氵,12,pén
静,青,14,jìnɡ
盘,皿,11,pán
饝,饣,12,error
屟,尸,11,xiè
荡,艹,9,dànɡ
擤,扌,17,xǐnɡ
轩,车,7,xuān
滨,氵,13,bīn
僬,亻,14,jiāo
韮,韭,9,jiǔ
筱,竹,13,xiǎo
峴,山,7,xiàn
菶,艹,11,error
藺,艹,11,error
劁,刂,14,qiāo
馇,饣,12,zha
薏,艹,16,yì
明,日,8,mínɡ
输,车,13,shū
栒,木,4,error
熗,火,8,qiànɡ
刖,刂,6,yuè
吚,口,9,yī
綟,糹,8,error
枣,木,8,zǎo
蔤,艹,11,error
榧,木,14,fěi
骱,骨,13,jiè
徳,彳,12,dé
鲵,鱼,16,ní
蚹,虫,11,fù
狁,犭,7,yǔn
區,匚,4,qū
遂,辶,12,suí
啄,口,11,zhuó
绉,纟,8,zhòu
彈,弓,11,dàn
虎,虍,8,hǔ
法,氵,8,fǎ
釗,钅,7,zhāo
牖,片,15,yǒu
鯛,鱼,16,diāo
瑚,王,13,hú
繞,纟,9,rào
蟣,虫,12,yú
恢,忄,9,huī
橦,木,4,error
汪,氵,7,wānɡ
酬,酉,13,chóu
翳,羽,17,yì
塲,土,4,shānɡ
懷,忄,7,huái
蝸,虫,13,wō
乾,乙,11,qián
鈁,钅,9,fānɡ
玀,犭,6,error
圃,囗,10,pǔ
备,夂,8,bèi
羈,罒,17,jī
耍,而,9,shuǎ
訑,言,7,error
谕,讠,11,yù
涔,氵,10,cén
銖,钅,11,zhū
瘙,疒,14,sào
钚,钅,9,bù
砝,石,10,fǎ
妜,女,9,jiǎnɡ
麞,犭,14,zhānɡ
戡,戈,13,kān
肢,月,8,zhī
搥,扌,11,chuí
誦,讠,9,sònɡ
温,氵,12,wēn
侨,亻,8,qiáo
錫,钅,13,xī
貪,贝,8,tān
倭,亻,10,wō
锯,钅,13,jù
皮,皮,5,pí
娱,女,10,yú
碲,石,14,dì
脷,月,11,lì
抶,扌,5,zhì
撺,扌,15,cuān
贿,贝,10,huì
睃,目,12,suō
僂,亻,2,error
祇,礻,9,zhī
捋,扌,10,lǚ
臌,月,17,ɡǔ
敏,攵,11,mǐn
诐,讠,7,bì
孛,子,7,bó
揠,扌,12,yà
旤,礻,4,error
蹩,足,18,bié
灭,火,5,miè
寰,宀,9,xiàn
飲,饣,7,yǐn
巴,巳,4,bā
軾,车,4,error
喁,口,12,yónɡ
邃,辶,17,suì
厅,厂,4,tīnɡ
麇,鹿,16,jūn
紆,纟,6,yū
蒋,艹,12,jiǎnɡ
笊,竹,10,zhào
芏,艹,6,dù
愎,忄,12,bì
鸜,鸟,5,error
窟,穴,13,kū
患,心,11,huàn
溧,氵,13,lì
咫,口,9,zhǐ
鞭,革,18,biān
墳,土,7,fén
膹,月,12,fèn
辽,辶,5,liáo
渼,氵,12,měi
呀,口,7,ya
珅,王,9,shēn
剄,刂,7,jǐnɡ
秉,禾,8,bǐnɡ
魊,虫,14,yù
腎,月,4,error
淑,氵,11,shū
毕,比,6,bì
獚,犭,9,huánɡ
忝,小,8,tiǎn
髟,髟,10,biāo
神,礻,9,shén
浦,氵,10,pǔ
歪,止,9,wāi
陬,阝,10,zōu
狯,犭,9,kuài
兮,八,4,xī
驴,马,7,lǘ
曷,曰,9,hé
泻,氵,8,xiè
蹼,足,19,pǔ
锁,钅,12,suǒ
璀,王,15,cuǐ
犄,牜,12,jī
餉,饣,12,error
蜍,虫,13,chú
暌,日,13,kuí
沐,氵,7,mù
檔,木,10,qián
焙,火,12,bèi
傘,人,6,sǎn
鎚,钅,12,xuān
缝,纟,13,fénɡ
府,广,8,fǔ
馞,香,9,error
攡,扌,13,chī
螢,艹,11,yínɡ
挥,扌,9,huī
鐫,钅,14,juān
讪,讠,5,shàn
圭,土,6,ɡuī
羲,羊,16,xī
掺,扌,11,chān
伽,亻,7,ɡā
铀,钅,10,yóu
灃,氵,7,fēnɡ
埂,土,10,ɡěnɡ
繇,糸,17,yáo
飈,风,4,fēnɡ
桓,木,10,huán
諔,言,15,jí
噗,口,15,pū
烘,火,10,hōnɡ
络,纟,9,luò
蕡,艹,11,error
擠,扌,12,error
荥,艹,9,yínɡ
囬,囗,12,huí
統,纟,9,tǒnɡ
峰,山,10,fēnɡ
筵,竹,12,yàn
藶,艹,7,lì
龇,齿,14,zī
墉,土,14,yōnɡ
薋,艹,11,error
怎,心,9,zěn
覓,见,8,mì
吖,口,6,ā
鄘,阝,13,yōnɡ
刚,刂,6,ɡānɡ
堞,土,12,dié
澧,氵,16,lǐ
喫,口,6,chī
鲱,鱼,16,fēi
細,纟,8,xì
妳,亻,7,nǐ
陂,阝,7,bēi
磉,石,15,sǎnɡ
奈,大,8,nai
驊,马,9,huá
蹒,足,17,pán
牚,牙,12,chēnɡ
臣,臣,6,chén
痫,疒,12,xián
鵰,隹,16,diāo
干,干,3,ɡàn
魴,鱼,12,fánɡ
腸,月,6,quān
添,氵,11,tiān
轼,车,10,shì
毿,毛,12,sān
玄,玄,5,xuán
谑,讠,11,xuè
訕,讠,5,shàn
銚,钅,11,yáo
縝,纟,13,zhěn
徜,彳,11,chánɡ
颞,页,16,niè
搡,扌,13,sǎnɡ
戥,戈,13,děnɡ
栩,木,10,xǔ
锫,钅,13,péi
嘭,口,15,pēnɡ
錯,钅,13,cuò
炮,火,9,pào
就,尢,12,jiù
餳,饣,6,tánɡ
纲,纟,7,ɡānɡ
蜷,虫,14,quán
贻,贝,9,yí
丽,丶,7,lì
謿,口,15,cháo
梾,木,7,lái
罇,木,16,zūn
駈,马,12,wò
捏,扌,10,niē
跐,足,13,cī
楓,木,8,fēnɡ
诔,讠,8,lěi
块,土,7,kuài
嵛,山,12,yú
孟,子,8,mènɡ
葡,艹,12,pú
无,无,4,wú
佧,亻,7,kǎ
衩,衤,8,chǎ
槨,木,12,ɡuǒ
癭,疒,16,yǐnɡ
郮,阝,14,error
巰,工,12,qiú
黲,黑,15,mǒ
恹,忄,9,yān
裾,衤,13,jū
銃,钅,11,chònɡ
内,冂,4,nèi
鲇,鱼,13,nián
缆,纟,12,lǎn
安,宀,6,ān
蚋,虫,10,ruì
挎,扌,9,kuà
侑,亻,8,yòu
誓,言,14,shì
洒,氵,9,sǎ
圖,囗,7,error
纛,糸,24,dào
碟,石,14,dié
沧,氵,7,cānɡ
伦,亻,6,lún
閭,门,9,lǘ
琬,王,12,wǎn
傯,亻,11,zǒnɡ
媳,女,13,xí
破,石,10,pò
莹,艹,10,yínɡ
矁,目,14,chǒu
镂,钅,14,lòu
築,竹,6,error
饊,饣,15,sǎn
濑,氵,16,lài
乐,丿,5,lè
铗,钅,11,jiá
叙,又,9,xù
黛,黑,17,dài
川,川,3,chuān
食,食,9,shí
筞,竹,6,error
苣,艹,7,jù
敢,攵,11,ɡǎn
賧,贝,10,zī
潦,氵,15,liáo
盫,皿,5,error
烯,火,11,xī
卮,厄,5,zhī
鹰,鸟,18,yīnɡ
顴,页,6,error
擷,扌,12,error
艸,艹,11,error
滻,氵,11,error
霁,雨,14,jì
皀,白,17,lěi
刃,刀,3,rèn
鄅,阝,11,yǔ
將,寸,9,jiānɡ
鬉,髟,10,error
窈,穴,10,yǎo
源,氵,13,yuán
梔,木,9,zhī
醚,酉,16,mí
岜,山,7,bā
鮞,鱼,14,ér
薢,艹,11,error
辦,力,8,bú
親,亠,11,error
逯,辶,11,lù
玮,王,8,wěi
弱,弓,10,ruò
網,网,6,error
架,木,9,jià
憺,忄,11,dàn
雀,隹,11,què
郄,阝,8,qiè
忆,忄,4,yì
髈,月,6,huān
晋,日,10,jìn
姊,女,7,zǐ
裔,衣,13,yì
呗,口,7,bei0
幛,巾,14,zhànɡ
鵝,鸟,5,error
糜,米,17,mí
曠,日,7,kuànɡ
腥,月,13,xīnɡ
譩,言,12,yī
櫨,木,9,lú
罱,罒,14,lǎn
鷲,鸟,17,jiù
蟶,虫,11,chēnɡ
课,讠,10,kè
傅,亻,12,fù
鶇,鸟,10,dōnɡ
螋,虫,15,sōu
膏,月,14,ɡāo
戎,戈,6,rónɡ
云,二,4,yún
讓,讠,5,rànɡ
疗,疒,7,liáo
嘖,口,3,error
錘,钅,4,error
倚,亻,10,yǐ
掣,手,12,chè
涧,氵,10,jiàn
並,干,3,error
謨,讠,12,mó
垫,土,9,diàn
钭,钅,9,tǒu
甬,用,7,yǒnɡ
冯,冫,5,fénɡ
缰,纟,16,jiānɡ
害,宀,10,hài
礴,石,21,bó
芹,艹,7,qín
貽,贝,4,error
洼,氵,9,wā
址,土,7,zhǐ
兄,儿,5,xiōnɡ
鹆,鸟,12,yù
操,扌,16,cāo
滑,氵,12,huá
佐,亻,7,zuǒ
棕,木,12,zōnɡ
癖,疒,18,pǐ
務,力,5,wù
駟,马,8,sì
穞,禾,13,lǚ
矫,矢,11,jiǎo
镬,钅,18,huò
剮,刂,9,ɡuǎ
篳,竹,12,bì
饴,饣,8,yí
旷,日,7,kuànɡ
荸,艹,10,bí
槿,木,15,jǐn
阁,门,9,ɡé
瞀,目,14,mào
匃,一,4,ɡài
逅,辶,9,hòu
熄,火,14,xī
崇,山,11,chónɡ
萍,艹,11,pínɡ
斌,文,12,bīn
澐,氵,7,yún
蠕,虫,20,rú
榔,木,12,lánɡ
厘,厂,9,lí
簝,竹,17,liáo
骞,马,13,qiān
急,心,9,jí
躦,足,23,zuān
権,木,6,quán
袪,衤,8,qū
吭,口,7,kēnɡ
鄯,阝,14,shàn
帱,巾,10,dào
粲,米,13,càn
堵,土,11,dǔ
蔷,艹,14,qiánɡ
輻,车,13,fú
檾,艹,8,qǐnɡ
獃,口,7,dāi
哂,口,9,shěn
运,辶,7,yùn
啗,口,11,dàn
鱝,鱼,7,qiú
柠,木,9,nínɡ
懤,忄,17,chóu
詩,讠,8,shī
瑭,王,14,tánɡ
嗬,口,13,hē
鋮,钅,11,chénɡ
硵,石,11,lǔ
批,扌,7,pī
胺,月,10,àn
汽,氵,7,qì
諾,讠,14,error
妁,女,6,shuò
鲃,鱼,12,bā
待,彳,9,dài
喉,口,12,hóu
袋,衣,11,dài
躏,足,21,lìn
洎,氵,9,jì
蒓,艹,11,error
窗,穴,12,chuānɡ
外,夕,5,wài
沣,氵,7,fēnɡ
萨,艹,11,sà
鮭,鱼,12,pī
稬,米,6,error
庯,广,10,bū
咳,口,9,ké
鞵,革,9,error
瘴,疒,16,zhànɡ
永,水,5,yǒnɡ
莽,艹,10,mǎnɡ
私,禾,7,sī
魂,鬼,13,hún
翅,羽,10,chì
幄,巾,12,wò
酆,阝,20,fēnɡ
痉,疒,10,jìnɡ
呈,口,7,chénɡ
母,母,5,mǔ
赎,贝,12,shú
懑,心,17,mèn
荒,艹,9,huānɡ
祖,礻,9,zǔ
郛,阝,9,fú
罚,罒,9,fá
雟,隹,18,ɡuī
賣,十,8,mài
止,止,4,zhǐ
俥,亻,6,jū
苧,艹,7,zhù
杪,木,8,miǎo
马,马,3,mǎ
绯,纟,11,fēi
卲,卩,9,yǔ
陴,阝,10,pí
豸,豸,7,zhì
惻,忄,9,cè
替,曰,12,tì
餁,饣,12,error
切,刀,4,qiē
锉,钅,12,cuò
璈,王,4,error
脑,月,10,nǎo
蜕,虫,13,tuì
首,首,9,shǒu
紙,纟,7,zhǐ
岘,山,7,xiàn
龚,龙,11,ɡōnɡ
猝,犭,11,cù
订,讠,4,dìnɡ
交,亠,6,jiāo
膦,月,16,lìn
攩,扌,12,error
頫,亻,10,fǔ
嬭,女,5,nǎi
鸯,鸟,10,yānɡ
綮,糸,14,qǐ
鐳,钅,4,error
玲,王,9,línɡ
耻,耳,10,chǐ
蘿,艹,11,luó
籃,竹,16,lán
寂,宀,11,jì
黄,黄,11,huánɡ
片,片,4,piàn
准,冫,10,zhǔn
蛔,虫,12,huí
棠,木,12,tánɡ
滤,氵,13,lǜ
蕩,艹,9,dànɡ
筭,竹,9,xiǎo
僰,人,13,mán
围,囗,7,wéi
觶,角,15,zhì
浹,氵,9,jiā
迺,丿,16,error
墁,土,14,màn
稂,禾,12,lánɡ
鎇,钅,14,méi
瀆,氵,11,dú
見,见,4,jiàn
瘊,疒,14,hóu
辏,车,13,còu
戒,戈,7,jiè
算,竹,14,suàn
堖,土,9,nǎo
熛,火,15,biāo
帚,巾,8,zhǒu
瞟,目,16,piǎo
吞,口,7,tūn
涣,氵,10,huàn
控,扌,11,kònɡ
妫,女,7,ɡuī
第,竹,11,dì
邱,阝,7,qiū
焰,火,12,yàn
喳,口,12,zhā
眴,目,5,error
芽,艹,7,yá
磁,石,14,cí
驂,马,11,cān
绅,纟,8,shēn
瓉,王,19,zàn
豎,立,5,error
惑,心,12,huò
硖,石,11,xiá
峙,山,9,zhì
繚,纟,15,liáo
勝,月,9,shènɡ
瑞,王,13,ruì
跣,足,13,xiǎn
以,人,4,yǐ
菧,艹,8,dǐ
秫,禾,10,shú
魬,魚,15,bǎn
酰,酉,13,xiān
割,刂,12,ɡē
靴,革,13,xuē
荼,艹,10,tú
柿,木,9,shì
頁,页,6,yè
禀,示,13,bǐnɡ
崃,山,10,lái
鐉,釒,11,quān
伏,亻,6,fú
耑,一,1,error
憐,忄,8,sǒnɡ
颖,页,13,yǐnɡ
爝,火,21,jué
钞,钅,9,chāo
校,木,10,xiào
渥,氵,12,wò
餫,饣,9,yùn
蚪,虫,10,dǒu
娭,女,10,xī
鼯,鼠,20,wú
粮,米,13,liánɡ
嘵,口,9,xiāo
謷,言,17,áo
溺,氵,13,nì
蜿,虫,14,wān
撾,扌,9,wō
絃,弓,3,error
嫂,女,12,sǎo
闈,门,7,wéi
囊,口,22,nánɡ
诌,讠,7,zhōu
字,子,6,zì
坟,土,7,fén
衡,行,16,hénɡ
槠,木,14,zhū
濤,氵,10,tāo
葩,艹,12,pā
旨,日,6,zhǐ
寬,宀,10,kuān
凰,几,11,huánɡ
埴,土,11,zhí
裶,衣,12,kǎ
汹,氵,7,xiōnɡ
軺,车,4,error
宁,宀,5,nínɡ
麃,鹿,15,biāo
嶅,山,13,áo
邇,辶,8,ěr
蚓,虫,10,yǐn
愒,心,4,error
碗,石,13,wǎn
嬖,女,16,bì
犛,牜,8,máo
圞,囗,7,error
谤,讠,12,bànɡ
馭,马,3,error
砬,石,10,lá
爰,爫,9,yuán
嚳,口,12,kù
琴,王,12,qín
边,辶,5,biān
游,氵,12,yóu
膽,月,9,dǎn
怼,心,9,duì
篁,竹,15,huánɡ
婀,女,10,ē
屄,尸,8,bī
鍆,钅,8,mén
镊,钅,15,niè
槍,木,8,qiānɡ
轎,车,4,error
揑,扌,12,error
策,竹,12,cè
忙,忄,6,mánɡ
凝,冫,16,nínɡ
铟,钅,11,yīn
睞,目,5,error
胧,月,9,lónɡ
顬,页,20,rú
糯,米,20,nuò
窀,穴,9,zhūn
布,巾,5,bù
霉,雨,15,méi
皈,白,9,ɡuī
茑,艹,8,niǎo
蔕,艹,11,error
缙,纟,13,jìn
鶚,鸟,14,è
傜,亻,12,yáo
鞞,革,17,bì
次,欠,6,cì
津,氵,9,jīn
騫,马,13,qiān
薪,艹,16,xīn
夭,大,4,yāo
匱,匚,8,error
阳,阝,6,yánɡ
唵,口,11,ǎn
舻,舟,11,lú
髀,骨,17,bì
鳄,鱼,17,è
叆,厶,14,ài
橋,木,10,qiáo
裌,衤,6,error
俎,人,9,zǔ
晓,日,10,xiǎo
齙,齿,13,bāo
绘,纟,9,huì
剛,刂,6,ɡānɡ
酝,酉,11,yùn
烜,火,10,huǐ
祭,示,11,jì
壬,士,4,rén
勰,力,15,xié
诶,讠,9,ēi
跺,足,13,duò
蟾,虫,19,chán
龃,齿,13,jǔ
砂,石,9,shā
醇,酉,15,chún
爆,火,19,bào
琊,王,10,yá
渎,氵,11,dú
螓,虫,16,qín
怒,心,9,nù
娖,女,10,chuò
玛,王,7,mǎ
尚,小,8,shànɡ
鄜,阝,13,fū
疟,疒,8,nüè
嘞,口,14,lei
澣,氵,10,huàn
贤,贝,8,xián
憧,忄,15,chōnɡ
蜨,虫,6,error
宫,宀,9,ɡōnɡ
礬,石,8,fán
銱,钅,4,error
钵,钅,10,bō
甴,田,5,yóu
漸,氵,11,jiàn
